id,goals,expectedGoals,bigChancesMissed,successfulDribbles,successfulDribblesPercentage,totalShots,shotsOnTarget,shotsOffTarget,blockedShots,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,shotFromSetPiece,freeKickGoal,goalsFromInsideTheBox,goalsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,hitWoodwork,offsides,penaltyConversion,setPieceConversion,rating,tackles,interceptions,penaltyConceded,clearances,errorLeadToGoal,errorLeadToShot,ownGoals,dribbledPast,cleanSheet,bigChancesCreated,assists,accuratePasses,inaccuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,passToAssist,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,possessionLost,appearances,matchesStarted,saves,penaltyFaced,penaltySave,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,team,name,position,value
1907,0,0.08,1,1,50,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.57,1,0,0,2,0,0,0,0,0,0,0,12,6,18,66.67,6,8,1,2,2,66.67,0,0,0,0,0,3,30,2,66.67,5,38.46,82,1,2,4,14,3,1,0,0,0,0,0,1,0,0,0,0,0,0,rc-lens,faitout-maouassa,M,1800000
1908,0,0.19,0,1,50,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.85,21,13,1,30,0,2,0,8,3,0,0,383,54,437,87.64,264,119,39,1,0,0,22,46.81,0,5,0,29,61.7,6,54.55,35,60.34,817,7,9,0,63,11,9,0,0,0,0,0,10,0,0,0,0,0,0,rc-lens,abdukodir-khusanov,D,4700000
1909,0,0.51,0,1,50,6,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.73,5,0,0,0,0,0,0,1,0,0,0,40,18,58,68.97,17,24,13,1,1,100,2,50,0,0,0,9,45,11,47.83,20,46.51,267,3,6,4,29,6,4,0,0,0,0,0,2,0,0,0,0,0,0,metz,oscar-estupinan,F,3800000
1910,1,1.41,3,6,33.33,12,4,5,3,8.33,0,0,0,0,0,1,0,1,0,0,1,3,0,0,7.12,53,26,1,42,0,0,0,18,10,4,3,870,166,1036,83.98,343,544,280,27,17,22.67,26,40,1,3,0,83,58.87,24,50,107,56.61,1923,24,20,10,294,25,22,0,0,0,0,0,19,0,0,0,0,0,0,rc-lens,ruben-aguilar,M,5500000
1911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,1,0,0,0,1,0,0,0,4,1,5,80,1,3,1,0,0,0,0,0,0,0,0,1,50,1,33.33,2,40,9,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,stade-rennais,lambourde-mathis,F,540000
1912,0,1.4,5,6,85.71,10,4,4,2,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,6.6,7,0,0,4,0,0,0,5,0,1,1,73,32,105,69.52,28,45,24,4,0,0,1,100,0,3,0,26,48.15,18,33.96,44,41.12,469,14,18,7,54,21,2,0,0,0,0,0,5,2,0,0,0,0,0,stade-rennais,bertug-ozgur-yildirim,F,3300000
1913,6,6.09,3,28,41.18,22,13,4,5,27.27,0,0,2,0,0,6,0,0,2,4,0,6,0,0,6.92,10,4,0,10,0,0,0,8,2,3,5,255,94,349,73.07,68,191,123,26,4,44.44,6,42.86,0,1,0,64,38.32,15,51.72,79,40.31,1264,26,34,21,216,26,13,0,0,0,0,0,12,2,0,0,0,0,0,paris-saint-germain,randal-kolo-muani,F,36000000
1914,2,3.4,4,12,42.86,17,9,2,6,11.76,0,0,0,0,0,2,0,1,1,0,0,4,0,0,6.75,8,3,0,1,1,0,0,6,0,2,3,88,42,130,67.69,22,66,51,13,0,0,3,50,0,1,0,29,42.03,10,37.04,39,40.63,564,9,8,11,107,20,4,0,0,0,0,0,4,1,0,0,0,0,0,olympique-lyonnais,mama-balde,F,3800000
1915,3,4.02,4,51,44.74,43,20,7,16,6.98,0,0,0,3,0,2,1,1,2,0,1,12,0,0,6.88,28,8,1,9,0,0,0,26,1,6,2,512,99,611,83.8,139,392,253,29,19,25.33,26,81.25,0,4,0,113,40.65,10,28.57,123,39.3,1849,34,50,31,325,29,21,0,0,0,0,0,29,3,0,0,0,0,0,olympique-lyonnais,ernest-nuamah,F,17200000
1916,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.63,2,0,0,0,0,0,0,1,0,0,0,23,2,25,92,9,14,7,0,0,0,1,100,0,1,0,3,60,0,0,3,37.5,29,0,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,paris-saint-germain,ndour-cher,M,3800000
1917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.28,0,0,1,24,0,0,0,0,9,1,0,619,260,879,70.42,533,86,18,1,0,0,176,40.84,0,0,0,5,83.33,6,100,11,91.67,2790,6,1,0,262,31,31,111,6,1,68,39,41,8,8,7,7,34,0,olympique-lyonnais,anthony-lopes,G,2100000
1918,0,0.04,0,2,33.33,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.47,7,6,0,15,1,0,0,7,0,1,1,143,40,183,78.14,79,66,31,3,2,9.52,3,17.65,0,2,0,17,50,6,50,23,50,376,8,4,2,86,19,2,0,0,0,0,0,6,0,0,0,0,0,0,nice,romain-perraud,D,4900000
1919,0,0.51,0,8,66.67,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6.72,4,1,0,3,0,0,0,2,0,0,0,58,17,75,77.33,20,38,22,5,0,0,1,33.33,0,0,0,20,48.78,11,40.74,31,45.59,283,8,11,6,47,13,0,0,0,0,0,0,4,0,0,0,0,0,0,montpellier,kelvin-yeboah,F,4099999
1920,0,0.35,0,14,77.78,10,2,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.03,49,37,1,30,0,0,0,21,6,0,3,1245,197,1442,86.34,658,588,217,14,1,16.67,105,64.81,0,7,0,81,55.86,24,64.86,105,57.69,1987,18,23,18,256,26,23,0,0,0,0,0,23,1,0,0,0,0,0,lille,nabil-bentaleb,M,11000000
1921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.46,1,2,0,4,0,0,0,3,0,0,0,155,9,164,94.51,122,33,5,0,0,0,7,63.64,0,0,0,2,22.22,1,50,3,27.27,198,1,3,0,10,6,2,0,0,0,0,0,5,0,0,0,0,0,0,lille,samuel-umtiti,D,2600000
1922,2,2.61,4,16,39.02,13,6,5,2,15.38,0,0,0,0,0,2,0,0,1,1,0,4,0,0,6.77,18,11,0,12,0,0,0,14,0,1,1,163,79,242,67.36,59,107,60,12,3,21.43,9,64.29,0,1,0,45,43.69,30,45.45,75,44.38,889,11,10,9,158,16,9,0,0,0,0,0,14,2,0,0,0,0,0,metz,pape-diallo,M,1100000
1923,2,0.58,0,12,38.71,6,3,1,2,33.33,0,0,1,0,0,2,0,0,0,2,0,4,0,0,6.65,13,6,1,7,0,0,0,7,0,0,1,90,36,126,71.43,37,57,32,8,4,21.05,4,36.36,0,2,0,47,44.34,17,53.13,64,46.38,860,22,18,17,117,20,10,0,0,0,0,0,11,2,0,0,0,0,0,metz,joel-asoro,F,1500000
1924,0,0.36,0,3,100,5,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.81,19,8,0,62,0,0,0,1,1,0,0,233,53,286,81.47,166,69,17,1,2,25,24,58.54,0,1,0,27,72.97,13,52,40,64.52,853,5,9,0,67,14,9,0,0,0,0,0,14,2,0,0,0,0,0,metz,sane-sadibou,D,970000
1925,0,0.1,0,5,62.5,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.71,32,18,0,67,1,1,0,10,4,0,0,541,65,606,89.27,400,142,37,1,1,100,52,57.14,0,4,1,69,71.13,18,52.94,87,66.41,1620,33,14,1,80,19,18,0,0,0,0,0,22,4,0,0,0,0,0,metz,christophe-herelle,D,1100000
1926,3,1.97,1,16,43.24,18,7,4,7,16.67,1,1,0,1,0,2,1,0,3,0,0,0,100,0,6.81,8,8,0,2,0,0,0,2,0,1,2,240,51,291,82.47,105,141,68,13,6,26.09,18,64.29,1,1,0,37,45.68,6,25,43,40.95,929,14,8,14,126,17,10,0,0,0,0,0,16,4,0,0,0,0,0,metz,ablie-jallow,M,1900000
1927,0,0.11,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,1,1,0,2,0,0,0,0,0,0,0,14,0,14,100,1,14,4,0,1,25,1,100,0,0,0,1,50,0,0,1,50,45,0,0,1,5,1,0,0,0,0,0,0,1,2,0,0,0,0,0,rodez-af,dembo-sylla,M,765000
1928,2,1.83,0,12,48,11,3,6,2,18.18,0,0,1,0,0,2,0,0,1,1,0,3,0,0,6.62,6,2,0,8,0,0,0,6,0,0,0,153,38,191,80.1,67,86,53,7,0,0,5,83.33,0,0,1,34,43.59,6,35.29,40,42.11,907,16,13,13,97,19,10,0,0,0,0,0,20,5,0,0,0,0,0,lorient,aiyegun-tosin,F,2400000
1929,5,7.27,7,17,44.74,45,18,16,11,11.11,2,2,0,0,0,5,0,0,2,3,2,7,100,0,6.84,13,2,0,11,0,0,0,8,0,0,1,200,101,301,66.45,67,134,87,13,1,12.5,5,55.56,0,4,0,43,39.45,36,45.57,79,42.02,1406,13,14,24,191,22,16,0,0,0,0,0,13,4,0,0,0,0,0,le-havre,mohamed-bayo,F,5400000
1930,2,2.13,1,17,39.53,17,5,6,6,11.76,0,0,1,0,0,2,0,0,2,0,1,3,0,0,6.71,30,12,0,11,0,0,0,13,0,1,0,288,72,360,80,113,178,101,12,3,10.71,3,25,0,4,2,76,46.91,24,57.14,100,49.02,1175,29,27,22,172,24,14,0,0,0,0,0,18,4,0,0,0,0,0,clermont-foot,elbasan-rashani,F,1200000
1931,0,1,1,31,47.69,21,9,4,8,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,6.74,16,8,0,15,0,1,0,15,1,3,1,412,119,531,77.59,148,271,158,24,7,25,33,71.74,0,8,0,83,44.86,6,31.58,89,43.63,1616,36,31,23,251,27,19,0,0,0,0,0,20,5,0,0,0,0,0,toulouse,aron-donnum,M,3800000
1932,0,0.92,1,8,66.67,12,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,3,0,0,0,0,0,0,1,0,0,0,12,2,14,85.71,2,10,5,1,0,0,0,0,0,0,0,15,60,0,0,15,60,76,4,3,2,16,7,0,0,0,0,0,0,3,0,0,0,0,0,0,rc-lens,sishuba-ayanda,M,1900000
1933,7,5.69,5,13,65,45,19,11,15,15.56,0,0,1,0,0,7,0,2,1,4,0,8,0,0,6.88,8,4,0,3,0,0,0,7,0,0,1,185,61,246,75.2,74,114,73,12,3,20,11,68.75,0,1,0,35,39.33,9,25,44,35.2,1016,15,33,11,126,27,11,0,0,0,0,0,13,0,0,0,0,0,0,rc-lens,wesley-said,F,4200000
1934,7,11.03,14,11,28.21,66,29,15,22,10.61,3,0,1,0,0,7,0,0,2,5,2,14,0,0,6.8,12,3,0,4,0,0,0,8,2,5,5,263,88,351,74.93,82,181,115,26,0,0,2,28.57,0,1,0,58,34.94,8,19.51,66,31.88,1694,35,31,42,257,29,19,0,0,0,0,0,23,3,0,0,0,0,0,as-monaco,folarin-balogun,F,23000000
1935,0,0.05,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.63,1,5,0,9,1,0,0,2,0,0,0,73,12,85,85.88,52,21,6,0,0,0,13,72.22,0,0,0,2,40,4,80,6,60,127,1,2,0,14,4,1,0,0,0,0,0,2,0,0,0,0,0,0,stade-brestois,achraf-dari,D,2100000
1936,0,0.06,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68,0,0,0,0,0,0,0,3,0,1,1,17,9,26,65.38,6,13,7,4,2,66.67,0,0,0,0,0,2,28.57,0,0,2,20,58,2,1,1,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,stade-brestois,adrien-lebeau,M,290000
1937,1,0.3,1,2,40,5,2,1,2,20,0,0,0,2,1,0,1,0,1,0,0,0,0,50,6.72,13,5,0,2,0,0,0,5,0,2,0,167,33,200,83.5,57,111,62,4,1,11.11,11,68.75,0,0,0,21,50,6,66.67,27,52.94,373,6,10,3,57,15,2,0,0,0,0,0,5,2,0,0,0,0,0,stade-rennais,fabian-rieder,M,7400000
1938,2,0.72,0,1,50,9,3,4,2,22.22,0,0,0,1,0,2,0,1,0,1,0,1,0,0,6.9,42,36,2,76,0,1,0,10,6,0,0,936,122,1058,88.47,685,253,64,4,2,66.67,73,51.41,0,5,0,68,64.15,15,35.71,83,56.08,1998,26,26,1,132,25,23,0,0,0,0,0,30,2,0,0,0,0,0,nantes,eray-comert,D,4400000
1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,5,0,5,100,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,nantes,bastien-meupiyou,D,2700000
1940,0,0.23,0,5,62.5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78,7,2,0,2,0,0,0,0,0,0,0,113,13,126,89.68,32,81,47,3,0,0,6,75,0,0,0,16,61.54,0,0,16,55.17,238,4,4,4,27,8,2,0,0,0,0,0,6,0,0,0,0,0,0,nantes,adson,M,4200000
1941,0,0.63,1,5,35.71,4,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.63,7,1,0,1,0,0,0,8,0,1,0,129,34,163,79.14,34,95,51,5,0,0,2,50,0,2,0,17,34,5,45.45,22,36.07,445,5,6,10,64,12,6,0,0,0,0,0,8,0,0,0,0,0,0,olympique-de-marseille,joaquin-correa,F,2800000
1942,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,100,0,1,0,0,0,0,0,0,0,0,0,1,100,0,0,1,50,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,olympique-lyonnais,mohamed-el-arouch,M,1300000
1943,1,0.43,1,4,66.67,9,3,4,2,11.11,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6.63,8,2,1,5,0,0,0,7,0,0,0,158,32,190,83.16,58,101,45,1,1,50,8,66.67,0,2,0,14,33.33,10,58.82,24,40.68,426,3,12,7,53,8,6,0,0,0,0,0,7,2,0,0,0,0,0,olympique-lyonnais,skelly-alvero,M,3900000
1944,1,2.6,4,12,46.15,16,6,7,3,6.25,1,0,0,0,0,1,0,0,0,1,0,7,0,0,6.65,10,15,0,15,0,0,0,9,1,1,0,236,71,307,76.87,80,158,92,18,2,25,5,38.46,0,1,0,33,32.67,37,50.68,70,40.23,1087,12,19,28,156,25,10,0,0,0,0,0,16,2,0,0,0,0,0,nantes,tino-kadewere,F,3200000
1945,0,0.05,0,3,27.27,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.5,5,2,0,1,0,0,0,4,0,0,0,30,6,36,83.33,12,20,11,0,2,16.67,1,33.33,0,1,0,13,46.43,0,0,13,43.33,196,5,1,2,28,7,2,0,0,0,0,0,3,1,0,0,0,0,0,lorient,joel-mugisha-mvuka,M,3400000
1946,0,0.05,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,1,0,0,0,0,0,0,1,0,0,0,28,4,32,87.5,12,16,5,0,0,0,2,50,0,0,0,2,66.67,0,0,2,66.67,41,1,0,0,5,2,1,0,0,0,0,0,2,0,0,0,0,0,0,lille,ignacio-miramon,M,2600000
1947,0,0.13,0,1,50,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,10,3,0,1,0,0,0,4,0,0,0,46,13,59,77.97,19,27,16,0,0,0,2,33.33,0,1,0,15,60,2,50,17,58.62,166,4,4,1,22,3,3,0,0,0,0,0,3,0,0,0,0,0,0,lorient,pablo-pagis,F,920000
1948,0,0.31,0,6,54.55,7,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.85,33,20,2,56,1,0,1,13,2,0,0,544,137,681,79.88,336,212,74,2,4,30.77,54,51.43,0,5,0,50,54.35,43,74.14,93,62,1260,11,16,8,179,18,13,0,0,0,0,0,16,1,0,0,0,0,0,lorient,formose-mendy,D,4300000
1949,0,0.63,0,5,55.56,12,3,5,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.98,47,28,2,111,0,0,1,18,5,3,1,1595,222,1817,87.78,1131,466,133,6,2,40,119,49.17,0,3,0,79,59.4,49,55.68,128,57.92,2722,28,34,4,254,31,30,0,0,0,0,0,38,6,0,0,0,0,0,rc-strasbourg,lucas-perrin,D,2400000
1950,1,0.77,0,13,46.43,14,4,5,5,7.14,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6.89,14,5,0,6,0,0,0,13,0,3,2,270,74,344,78.49,90,183,92,15,3,33.33,16,61.54,0,1,0,41,45.05,9,47.37,50,45.45,771,14,10,12,131,16,10,0,0,0,0,0,12,0,0,0,0,0,0,toulouse,cesar-gelabert,M,1500000
1951,1,0.61,0,1,100,7,2,2,3,14.29,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6.85,19,9,1,34,1,2,1,7,2,1,1,425,87,512,83.01,319,106,20,1,0,0,38,45.78,0,1,0,26,60.47,23,56.1,49,58.33,941,6,11,0,90,14,9,0,0,0,0,0,15,2,0,0,0,0,0,clermont-foot,florent-ogier,D,310000
1952,3,1.42,1,20,52.63,19,8,9,2,15.79,0,0,0,0,0,3,0,3,0,0,0,1,0,0,7.09,55,50,0,94,0,0,0,18,6,5,3,770,216,986,78.09,452,337,152,32,19,26.03,41,32.28,0,5,0,94,55.95,28,40.58,122,51.48,2700,20,28,11,390,30,30,0,0,0,0,0,39,7,0,0,0,0,0,metz,matthieu-udol,D,2400000
1953,1,2.28,1,5,29.41,14,7,4,3,7.14,1,0,1,0,0,1,0,0,1,0,0,4,0,0,6.71,9,0,0,9,0,0,0,4,0,1,0,110,43,153,71.9,37,74,44,10,1,25,2,66.67,0,1,0,30,35.29,35,42.68,65,38.92,766,16,17,23,109,14,9,0,0,0,0,0,11,2,0,0,0,0,0,metz,elisor-simon,F,935000
1954,0,0.18,0,1,20,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.57,11,11,0,14,1,0,0,8,2,0,0,165,33,198,83.33,87,78,21,2,0,0,9,64.29,0,2,0,24,48,7,31.82,31,43.06,758,13,13,4,59,13,7,0,0,0,0,0,9,4,0,0,0,0,0,metz,nduquidi-joseph,M,855000
1955,1,0.69,0,3,42.86,2,1,1,0,50,0,0,0,0,0,1,0,0,0,1,0,1,0,0,6.71,6,1,0,1,0,0,0,0,0,0,0,33,6,39,84.62,11,23,14,1,1,25,0,0,0,1,0,11,50,1,33.33,12,48,141,2,5,4,26,9,0,0,0,0,0,0,2,1,0,0,0,0,0,metz,sane-ibou,F,480000
1956,0,0.12,0,2,66.67,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,1,0,0,0,0,0,0,2,0,0,0,20,4,24,83.33,8,12,5,0,0,0,0,0,0,0,0,3,42.86,0,0,3,30,60,0,0,1,14,5,0,0,0,0,0,0,3,0,0,0,0,0,0,clermont-foot,aiman-maurer,M,530000
1957,0,0.37,1,4,80,8,3,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,6.71,8,6,0,10,0,0,0,7,0,0,0,150,45,195,76.92,86,66,29,7,2,20,10,32.26,0,1,0,16,43.24,3,37.5,19,42.22,416,4,13,1,69,13,4,0,0,0,0,0,7,1,0,0,0,0,0,le-havre,oualid-el-hajjam,D,770000
1958,1,0.04,0,0,0,2,1,1,0,50,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6.74,2,0,0,0,0,0,0,1,0,0,0,28,4,32,87.5,10,18,6,0,0,0,2,50,0,0,0,2,66.67,0,0,2,66.67,49,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,le-havre,nolan-mbemba,M,415000
1959,1,1.35,1,1,25,10,2,6,2,10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6.87,18,18,1,47,0,0,0,7,3,2,0,673,111,784,85.84,437,236,69,6,0,0,42,45.65,0,3,1,29,50.88,36,61.02,65,56.03,1388,11,19,3,130,18,15,0,0,0,0,0,15,3,0,0,0,0,0,stade-rennais,christopher-wooh,D,5800000
1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,7,2,9,77.78,3,5,3,0,1,100,0,0,0,0,0,1,33.33,0,0,1,33.33,16,1,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,stade-brestois,karamoko-dembele,M,950000
1961,0,0.44,0,0,0,6,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.8,0,1,0,1,0,0,0,1,0,2,0,30,16,46,65.22,6,25,18,4,1,16.67,0,0,0,0,0,6,46.15,5,45.45,11,45.83,182,6,2,3,33,6,2,0,0,0,0,0,2,0,0,0,0,0,0,nantes,ignatius-ganago,F,1900000
1962,0,1.25,2,10,47.62,10,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6.63,27,12,0,29,0,0,0,13,4,2,0,531,119,650,81.69,247,289,138,14,5,27.78,22,62.86,0,7,0,40,36.7,14,36.84,54,36.73,1837,3,40,8,179,26,21,0,0,0,0,0,30,2,0,0,0,0,0,nantes,moussa-sissoko,M,970000
1963,4,4.72,3,25,39.06,44,17,12,15,9.09,2,1,0,0,0,4,0,0,3,1,0,3,50,0,6.82,30,6,0,5,0,0,0,16,2,3,1,382,65,447,85.46,120,271,177,20,9,16.98,31,79.49,0,3,0,89,41.98,5,20.83,94,39.83,1572,34,44,29,222,29,18,0,0,0,0,0,16,5,0,0,0,0,0,stade-rennais,ludovic-blas,M,14000000
1964,1,1.65,1,24,46.15,20,7,8,5,5,0,0,1,0,0,0,1,0,0,1,0,4,0,0,6.86,39,19,0,39,0,0,0,15,3,3,2,846,185,1031,82.06,393,466,245,19,13,18.06,29,46.03,0,6,0,88,49.72,21,45.65,109,48.88,2145,28,25,24,372,30,24,0,0,0,0,0,26,3,0,0,0,0,0,stade-rennais,truffert-adrien,D,16700000
1965,1,0.46,0,0,0,1,1,0,0,100,0,0,0,0,0,1,0,1,0,0,0,1,0,0,6.85,0,0,0,0,0,0,0,0,0,1,1,17,7,24,70.83,5,13,10,1,1,50,0,0,0,0,0,1,33.33,1,33.33,2,33.33,50,1,0,2,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,rc-lens,oscar-cortes,M,3300000
1966,0,0.63,1,28,71.79,11,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.08,36,43,0,35,1,0,1,13,3,1,0,1535,236,1771,86.67,763,774,397,19,2,22.22,115,62.84,0,9,0,87,56.13,40,63.49,127,58.26,2286,24,22,25,313,28,26,0,0,0,0,0,31,4,0,0,0,0,0,olympique-lyonnais,nemanja-matic,M,2900000
1967,4,1.4,1,29,76.32,26,10,8,8,15.38,0,0,0,0,0,3,1,2,0,2,0,0,0,0,7.1,38,47,1,40,0,0,0,18,6,3,0,1074,98,1172,91.64,556,522,174,11,4,44.44,33,70.21,0,9,2,80,52.63,10,41.67,90,51.14,2141,13,33,12,155,25,24,0,0,0,0,0,27,5,0,0,0,0,0,as-monaco,denis-zakaria,M,30000000
1968,3,3.44,1,33,62.26,39,15,10,14,7.69,1,1,0,1,0,3,0,0,0,3,1,1,100,0,6.92,30,17,0,13,0,0,0,24,3,2,1,730,117,847,86.19,345,387,185,21,2,9.09,49,71.01,0,3,0,103,48.36,15,37.5,118,46.64,2311,41,40,28,228,31,28,0,0,0,0,0,31,6,0,0,0,0,0,rc-strasbourg,habib-diarra,M,21000000
1969,1,0.85,0,29,76.32,19,7,11,1,5.26,0,0,0,0,0,1,0,1,0,0,0,2,0,0,7.31,34,51,0,77,0,2,1,9,9,2,1,1249,183,1432,87.22,719,534,196,14,4,19.05,91,55.83,0,8,1,99,63.87,64,65.31,163,64.43,2187,37,36,7,243,25,24,0,0,0,0,0,24,2,0,0,0,0,0,as-monaco,wilfried-singo,D,23000000
1970,0,0.26,0,5,35.71,4,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,6.65,56,21,1,48,1,0,0,26,3,0,0,694,167,861,80.6,335,364,192,14,5,16.13,40,40.4,0,7,1,70,48.28,17,42.5,87,47.03,1834,9,38,7,242,27,22,0,0,0,0,0,28,5,0,0,0,0,0,stade-de-reims,thibault-de-smet,D,2900000
1972,4,4.58,5,52,58.43,31,11,12,8,12.9,1,1,0,0,0,4,0,0,1,3,1,9,100,0,7.05,10,4,0,4,0,0,0,10,2,3,5,387,111,498,77.71,104,286,192,23,3,20,11,55,0,0,0,90,55.21,5,31.25,95,53.07,1656,28,7,19,243,25,19,0,0,0,0,0,21,4,0,0,0,0,0,stade-de-reims,mohamed-daramy,F,10300000
1973,1,2.34,2,15,48.39,32,7,15,10,3.13,0,0,0,0,0,1,0,1,0,0,1,2,0,0,7.14,65,55,3,111,0,1,0,20,7,2,1,1552,228,1780,87.19,906,649,246,12,3,50,139,57.68,0,1,0,90,50.85,45,57.69,135,52.94,2597,10,31,23,305,32,29,0,0,0,0,0,33,6,0,0,0,0,0,stade-de-reims,emmanuel-agbadou,D,9300000
1974,5,3.78,6,12,66.67,22,12,7,3,22.73,0,0,0,0,0,4,1,1,0,4,0,8,0,0,6.76,7,10,0,5,0,0,0,8,0,3,3,208,51,259,80.31,90,123,63,11,5,35.71,6,66.67,0,1,0,27,41.54,8,27.59,35,37.23,1085,8,16,10,106,30,11,0,0,0,0,0,21,4,0,0,0,0,0,lorient,eli-junior-kroupi,F,10300000
1975,1,0.91,0,13,54.17,9,5,1,3,11.11,0,0,0,0,0,1,0,0,0,1,0,2,0,0,6.87,8,1,0,6,0,0,0,0,0,1,3,71,22,93,76.34,17,54,37,10,0,0,3,42.86,0,2,0,27,46.55,17,41.46,44,44.44,421,6,10,10,75,11,5,0,0,0,0,0,7,0,0,0,0,0,0,lorient,sirine-doucoure,F,1100000
1976,1,1.6,1,12,52.17,19,6,7,6,5.26,0,0,0,0,0,1,0,0,0,1,1,1,0,0,6.86,7,5,0,2,0,0,0,3,0,3,0,187,38,225,83.11,70,126,76,15,9,50,18,78.26,0,0,0,34,52.31,0,0,34,49.28,598,15,5,13,95,18,5,0,0,0,0,0,5,0,0,0,0,0,0,lorient,badredine-bouanani,F,5300000
1977,0,0.1,0,9,56.25,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6.58,0,0,0,0,0,0,0,4,0,1,0,74,24,98,75.51,15,64,40,7,5,14.71,5,71.43,0,1,1,13,39.39,1,50,14,40,280,4,3,8,77,20,1,0,0,0,0,0,0,0,0,0,0,0,0,stade-brestois,billal-brahimi,F,2900000
